logfc,adjpv,entrez,symbol
-1.60089,0.0144563,79156,PLEKHF1
-1.10856,0.0253234,79258,MMEL1
-1.14352,0.0115986,79611,ACSS3
-1.07016,0.0035612,79666,PLEKHF2
1.83653,0.0353586,79674,VEPH1
1.18883,0.0127646,79693,YRDC
-1.15154,0.0080295,79695,GALNT12
-2.69993,0.00563498,79745,CLIP4
-1.04293,0.0325072,79758,DHRS12
-1.13586,0.0186996,79762,C1orf115
-1.71351,0.010285,79789,CLMN
-1.73081,0.00580613,79838,TMC5
1.17507,0.0445755,79868,ALG13
1.33933,0.00549346,79875,THSD4
-1.19768,0.00453467,79876,UBA5
-1.53247,0.0172731,79901,CYBRD1
1.07285,0.0383071,79913,ACTR5
-1.228,0.0255679,80144,FRAS1
1.18355,0.00698349,80324,PUS1
-1.04897,0.00943387,81031,SLC2A10
-3.07048,0.0156925,81035,COLEC12
-1.78069,0.012032,81617,CAB39L
-1.86903,0.00375294,81704,DOCK8
-1.46697,0.00276593,83641,FAM107B
-1.4868,0.00772911,83719,YPEL3
1.29956,0.0114445,83857,TMTC1
-2.87506,0.00347971,83872,HMCN1
-2.25943,0.00772911,84002,B3GNT5
-1.75476,0.00916995,84168,ANTXR1
2.3463,0.033539,84171,LOXL4
1.05993,0.00764153,84270,CARD19
-1.15575,0.0186933,84501,SPIRE2
1.09009,0.00413933,84549,MAK16
1.20036,0.00549229,84617,TUBB6
2.03673,0.0055356,84649,DGAT2
-1.04994,0.0165182,84708,LNX1
-2.29013,0.0131136,84766,CRACR2A
1.25447,0.00497851,85004,RERG
1.04729,0.0218907,85301,COL27A1
1.10214,0.00327316,87178,PNPT1
3.41429,0.0109472,89797,NAV2
1.02638,0.0409663,89884,LHX4
1.43017,0.0127646,89927,C16orf45
-1.04522,0.0323836,90427,BMF
-1.03686,0.0216711,91526,ANKRD44
1.23307,0.00276593,92935,MARS2
1.11657,0.0049932,93166,PRDM6
-1.22176,0.00525356,93663,ARHGAP18
2.40444,0.00170979,94122,SYTL5
-2.43397,0.00227357,94241,TP53INP1
-1.42423,0.00724618,96459,FNIP1
1.20013,0.0288313,113115,MTFR2
-1.32515,0.00887173,113791,PIK3IP1
2.18165,0.020861,114770,PGLYRP2
1.03134,0.0138153,115207,KCTD12
-1.93185,0.010526,115265,DDIT4L
-1.22405,0.0120921,115294,PCMTD1
1.94593,0.0252366,116372,LYPD1
-1.4176,0.0138776,120224,TMEM45B
1.29582,0.00180096,121268,RHEBL1
-1.03959,0.0042798,126969,SLC44A3
-1.09663,0.0104012,130535,KCTD18
1.10369,0.0185815,132001,TAMM41
1.71418,0.0117551,134429,STARD4
